Source URL,Broken Link,Status,Line Number
http://www.kevsrobots.com/tags#python,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",854
http://www.kevsrobots.com/tags#python,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",851
http://www.kevsrobots.com/tags#python,https://www.opensauce.live/,403,857
http://www.kevsrobots.com/tags#python,https://www.raspberrypi.com/,403,863
http://www.kevsrobots.com/tags#python,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",851
http://www.kevsrobots.com/ideas/3dprinting,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",856
http://www.kevsrobots.com/ideas/3dprinting,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",853
http://www.kevsrobots.com/ideas/3dprinting,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",853
http://www.kevsrobots.com/ideas/3dprinting,https://www.opensauce.live/,403,859
http://www.kevsrobots.com/ideas/3dprinting,https://www.raspberrypi.com/,403,865
http://www.kevsrobots.com/blog/alvik.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/alvik.html,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/alvik.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#what-is-arduino-alvik,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/alvik.html#what-is-arduino-alvik,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/alvik.html#what-is-arduino-alvik,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#what-is-arduino-alvik,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#what-is-arduino-alvik,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,http://www.clustered-pi.com,"HTTPConnectionPool(host='www.clustered-pi.com', port=80): Read timed out. (read timeout=5)",309
http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#sensors,http://www.clustered-pi.com,"HTTPConnectionPool(host='www.clustered-pi.com', port=80): Read timed out. (read timeout=5)",309
http://www.kevsrobots.com/blog/alvik.html#sensors,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/alvik.html#sensors,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#sensors,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#sensors,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#sensors,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",N/A
http://www.kevsrobots.com/blog/alvik.html#actuators,http://www.kevsrobots.com/blog/alvik.html#actuators,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",929
http://www.kevsrobots.com/blog/alvik.html#actuators,http://www.kevsrobots.com/resources/glossary#ros,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",758
http://www.kevsrobots.com/blog/alvik.html#actuators,http://www.kevsrobots.com/resources/glossary#ros2,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",761
http://www.kevsrobots.com/blog/alvik.html#actuators,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#actuators,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/alvik.html#actuators,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#actuators,https://www.raspberrypi.com/,403,N/A
http://www.kevsrobots.com/blog/alvik.html#actuators,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",N/A
http://www.kevsrobots.com/blog/alvik.html#connectivity,http://www.kevsrobots.com/resources/glossary#ros,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",758
http://www.kevsrobots.com/blog/alvik.html#connectivity,http://www.kevsrobots.com/resources/glossary,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",93
http://www.kevsrobots.com/blog/alvik.html#connectivity,http://www.kevsrobots.com/resources/boards/microbit.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",812
http://www.kevsrobots.com/blog/alvik.html#connectivity,http://www.kevsrobots.com/resources/boards/arduino.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#connectivity,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#connectivity,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#connectivity,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/alvik.html#connectivity,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#connectivity,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/robotmaker,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/resources/glossary#slam,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",767
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/resources/glossary#imu,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/alvik.html#processors,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/alvik.html#processors,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#processors,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#processors,https://www.raspberrypi.com/,403,N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/blog/alvik.html#power,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",929
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/tags#Alvik,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/tags#Robotics,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/assets/pdf/line_follow_track.pdf,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/blog/picow-webserver.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/robotmaker,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/blog/facebot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/discord,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/robotmaker,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/blog/guiding-light.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1242
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/blog/ad-free.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/reviews/pidog.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/robots/projects,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/resources/how_it_works/lidar.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/resources/how_it_works/machine-learning.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1312
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/learn/pca9685/01_course_introduction.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1329
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/resources/how_it_works/rotary-encoders.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/learn/python/01_intro.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/learn/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/resources/how_it_works/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#processors,http://www.kevsrobots.com/learn/learn_ros/00_intro.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",52
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/popular_videos,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/resources/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",90
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/resources/how_it_works/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/alvik.html#power,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/build-a-home-server,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/robots/links,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.clustered-pi.com,"HTTPConnectionPool(host='www.clustered-pi.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/robots/projects,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/all_videos,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/learn/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/learn/freecad/01_introduction_to_freecad.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/learn/markdown/01_overview.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/learn/learning_pathways/docker.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/learn/learning_pathways/python.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/resources/how_it_works/imu.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/resources/glossary#ik,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/resources/boards/esp8266.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",809
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/resources/boards/esp32.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/alvik.html#power,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/alvik.html#power,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",N/A
http://www.kevsrobots.com/blog/alvik.html#power,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",N/A
http://www.kevsrobots.com/blog/alvik.html#power,https://www.opensauce.live/,403,N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/alvik.html#actuators,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/alvik.html#processors,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/alvik.html#what-can-alvik-it-do,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/alvik.html#getting-started-with-alvik,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",929
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/ideas/micropython,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",953
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/assets/pdf/line_follow_track.pdf,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/facebot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/bluetooth-remote-pcb.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/discord,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/smars.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/timemachine.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1240
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/sync-files-with-syncthing.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1243
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/pico-tico.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",210
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/buddy_jr.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/robots/projects,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",301
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/motion-controlled-arm,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/timemachine,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/blog/clusteredpi,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/videos,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,http://www.kevsrobots.com/gear/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#power,https://www.clustered-pi.com,"HTTPSConnectionPool(host='www.clustered-pi.com', port=443): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/shorts,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",75
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/popular_videos,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/livestreams,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",78
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/resources/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/popular_videos,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/ideas/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/robots/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",244
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/sync-files-with-syncthing,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",257
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/omnibot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",225
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/viam-slam.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/pico-tico.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/facebot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/blog/clusteredpi,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/about/robotmaker,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",345
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/about/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/about/bio.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/learn/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",471
http://www.kevsrobots.com/blog/alvik.html#alvik-and-micropython,http://www.kevsrobots.com/learn/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
